datetime,condtemp2019,condtemp2018,condtemp2017,condtemp2016,condtemp2015,condtemp2014,condtemp2013,condtemp2012,condtemp2011,condtemp2010,condtemp2009,condtemp2008,condtemp2007,condtemp2006,condtemp2005,condtemp2004,condtemp2003,condtemp2002,condtemp2001,condtemp2000,condtemp1999,condtemp1998,condtemp1997,condtemp1996,condtemp1995,condtemp1994,condtemp1993,condtemp1992,condtemp1991,condtemp1990
05/11/1980 15:00,20.07,42.079,20.102,24.044,47.878,20.959,47.009,26.535,33.958,22.794,43.895,75.961,81.672,74.241,81.672,81.672,24.893,81.672,81.672,45.921,78.135,67.279,37.317,81.672,77.164,26.042,80.853,76.59,75.348,28.006
05/11/1980 16:00,20.042,52.533,NaN,25.456,48.468,24.487,33.127,22.335,39.091,21.817,57.452,76.005,81.672,64.869,81.672,81.672,36.541,81.672,81.672,45.841,70.572,62.36,30.949,81.672,58.627,21.4,81.512,77.294,81.672,28.853
05/11/1980 17:00,20.041,56.094,NaN,25.718,52.094,24.316,32.309,22.245,38.765,21.419,59.811,74.794,81.672,62.075,81.672,81.672,37.804,81.672,81.672,47.381,69.003,60.727,29.138,81.672,56.863,21.369,81.512,76.489,81.672,28.524
05/11/1980 18:00,20.034,70.176,NaN,26.015,65.332,23.201,29.627,23.199,36.22,20.816,75.568,75.842,81.672,46.635,81.672,81.672,40.796,81.672,81.672,59.557,68.994,50.507,23.105,81.672,49.357,21.431,81.294,74.058,81.672,25.335
05/11/1980 19:00,20.034,73.142,NaN,26.635,67.914,23.119,29.297,23.502,35.933,20.576,76.944,75.399,81.672,46.455,81.672,81.672,40.849,81.672,81.672,60.857,68.811,48.073,23.279,81.672,48.105,21.596,81.119,73.911,81.672,24.64
05/11/1980 20:00,NaN,74.999,20.035,29.957,78.717,24.252,28.412,26.606,37.857,20.257,80.629,57.852,81.672,45.086,81.672,81.672,42.952,82.389,80.261,69.184,68.006,36.422,22.851,81.672,38.022,21.458,80.358,75.597,81.672,22.07
05/11/1980 21:00,NaN,74.843,20.054,29.38,80.376,24.922,27.355,27.219,39.953,20.192,80.898,57.093,81.672,44.604,81.672,81.672,44.03,74.519,76.981,69.625,67.347,33.991,23.283,81.672,36.489,21.226,79.806,76.202,81.672,21.663
05/11/1980 22:00,NaN,75.284,21.53,26.616,81.672,31.768,21.308,25.884,51.96,20.182,81.672,58.602,82.439,41.942,81.672,81.672,54.987,33.631,63.14,74.718,61.666,30.646,22.26,81.672,33.434,20.528,82.155,76.948,81.672,20.383
05/11/1980 23:00,NaN,73.689,21.92,25.588,81.672,31.666,20.271,30.115,55.352,20.14,81.672,57.742,81.672,42.846,81.672,81.672,56.806,29.619,59.177,76.337,60.335,29.622,21.847,81.672,32.203,20.442,81.855,75.291,81.672,20.348
06/11/1980 00:00,NaN,46.56,23.425,21.41,82.663,32.157,20.701,44.122,58.721,20.1,82.683,44.954,81.672,50.464,81.672,81.672,60.33,20.697,41.411,81.672,54.055,24.18,22.057,81.672,27.199,20.168,70.494,64.793,81.672,20.225
06/11/1980 01:00,NaN,42.093,23.677,21.142,81.982,32.634,21.14,47.087,54.938,20.093,82.764,42.625,81.672,51.991,81.672,81.672,61.274,20.481,38.2,81.672,53.667,24.672,21.56,81.672,26.203,20.15,68.119,63.153,81.672,20.22
06/11/1980 02:00,20.043,30.965,25.825,21.068,71.741,35.309,20.143,36.628,51.714,20.128,81.672,35.264,81.672,59.096,81.672,81.672,70.68,20.615,27.103,81.672,51.97,26.824,22.936,81.672,22.557,20.105,54.604,57.451,81.672,20.158
06/11/1980 03:00,20.035,31.694,25.66,21.3,69.396,37.439,20.09,32.703,53.642,20.148,81.672,35.316,81.672,60.474,81.672,81.672,72.239,20.621,26.873,81.672,51.339,27.487,24.95,81.672,22.491,20.11,54.179,56.114,81.672,20.155
06/11/1980 04:00,20.238,31.59,24.757,21.925,39.145,55.678,20.047,28.686,54.768,20.157,81.672,34.914,81.672,68.87,76.321,81.672,77.985,20.29,29.145,81.672,51.055,28.205,46.964,28.14,21.826,20.096,51.912,58.486,81.672,20.151
06/11/1980 05:00,20.282,29.733,24.818,21.58,40.015,59.144,20.058,28.524,54.236,20.178,81.672,34.974,81.672,70.272,73.099,81.672,78.595,20.278,29.546,81.672,49.708,27.933,50.452,28.14,21.735,20.09,51.961,63.24,81.672,20.174
06/11/1980 06:00,20.353,23.192,24.396,20.651,33.862,73.277,22.896,29.04,52.88,20.251,81.672,31.696,81.672,72.92,57.9,81.672,79.175,20.305,51.226,81.672,44.078,29.086,79.619,81.672,21.425,NaN,51.408,77.89,81.672,20.409
06/11/1980 07:00,20.486,23.732,24.355,20.396,31.198,70.973,31.693,29.514,53.179,20.307,81.672,30.992,81.672,70.849,55.915,81.672,75.685,20.345,56.029,81.672,43.957,29.379,80.403,81.672,21.221,NaN,51.34,78.717,81.672,20.476
06/11/1980 08:00,24.608,32.672,24.479,20.069,31.389,76.235,59.103,36.643,56.009,20.319,81.672,31.434,81.672,60.044,46.984,82.664,55.239,21.117,71.9,81.672,37.869,31.615,81.672,28.14,20.969,NaN,50.849,77.469,81.672,21.113
06/11/1980 09:00,26.688,33.878,24.641,20.046,31.761,77.643,57.493,44.779,59.238,20.286,81.672,31.823,81.672,58.615,47.774,80.358,54.21,21.488,71.647,81.672,38.669,32.009,81.672,81.672,21.033,NaN,50.389,78.037,81.672,21.423
06/11/1980 10:00,45.125,43.56,24.439,20.206,39.495,81.075,51.864,65.371,69.246,20.431,61.233,31.349,81.672,51.167,44.549,65.632,56.484,24.33,49.769,81.672,46.832,39.842,81.672,81.672,20.677,NaN,53.874,82.562,74.718,23.313
06/11/1980 11:00,47.402,45.097,24.619,20.161,45.979,81.295,46.961,76.933,68.644,20.465,56.416,30.763,81.672,50.972,47.618,62.883,56.372,25.964,51.238,81.672,48.976,40.501,81.672,81.672,20.505,NaN,53.107,81.672,73.235,23.717
06/11/1980 12:00,60.017,46.852,24.687,20.083,76.439,81.672,43.646,80.221,65.828,20.407,27.786,26.232,81.672,47.069,69.901,47.776,52.66,37.028,60.588,81.672,53.836,42.951,81.672,81.672,20.109,NaN,51.043,81.672,72.088,26.275
06/11/1980 13:00,60.681,49.611,24.657,20.085,80.494,81.672,45.604,82.821,65.409,20.263,26.094,25.181,81.672,45.652,68.656,47.367,53.541,37.717,61.216,81.672,53.425,44.124,81.672,81.672,20.094,NaN,51.414,81.672,75.123,26.768
06/11/1980 14:00,68.99,60.695,27.282,20.093,81.672,81.672,46.234,81.672,63.265,20.053,22.835,22.25,81.672,38.713,50.323,42.952,64.527,40.203,52.901,81.672,47.37,43.033,81.672,28.14,20.011,NaN,55.061,81.672,77.643,28.308
06/11/1980 15:00,71.346,63.24,28.016,20.327,81.672,81.672,41.73,81.672,60.784,20.044,22.75,22.093,81.672,39.77,48.347,42.274,67.411,40.221,50.245,81.672,46,40.858,81.672,28.14,NaN,NaN,55.2,81.672,77.623,28.987
06/11/1980 16:00,75.103,70.917,29.362,28.58,81.673,81.673,38.344,81.673,64.972,20.035,21.886,21.661,81.673,46.949,42.647,34.927,76.235,41.955,36.2,81.673,36.917,32.506,81.673,28.14,20.085,NaN,58.575,81.673,78.331,32.227
06/11/1980 17:00,76.011,69.323,29.39,33.788,81.673,81.673,38.553,81.673,69.206,20.035,21.701,21.523,81.673,47.985,40.972,34.592,77.115,43.031,34.117,81.673,35.585,31.836,81.673,28.14,20.088,NaN,58.195,81.673,78.428,32.086
06/11/1980 18:00,79.243,67.606,31.113,77.05,81.673,81.673,36.958,81.673,72.867,20.035,21.402,20.85,81.673,51.792,30.266,34.233,79.992,44.916,25.803,81.673,29.661,29.833,81.673,28.14,NaN,NaN,56.153,81.673,73.758,32.907
06/11/1980 19:00,79.899,68.389,31.952,81.885,81.673,81.673,37.36,81.673,71.751,20.036,21.292,20.739,81.673,50.868,29.598,34.299,80.267,44.043,25.365,81.673,29.34,30.152,81.673,28.14,NaN,NaN,54.907,81.673,72.284,33.393
06/11/1980 20:00,63.128,67.295,32.751,81.673,81.673,81.673,40.968,81.673,66.016,20.066,20.43,20.45,81.673,45.978,29.171,35.009,82.275,41.397,25.66,81.673,25.719,29.823,81.673,81.673,NaN,NaN,44.021,81.673,81.673,32.359
06/11/1980 21:00,60.893,66.102,30.515,81.673,81.673,81.673,42.967,81.673,61.126,20.281,20.325,20.461,81.673,44.978,31.145,34.777,81.673,41.89,27.063,81.673,25.393,29.546,81.673,81.673,NaN,NaN,41.324,81.673,81.673,31.802
06/11/1980 22:00,59.974,55.953,23.865,81.673,81.673,81.673,37.24,81.673,58.656,23.001,20.117,21.132,81.673,33.93,61.026,37.913,81.673,44.511,63.148,81.673,23.909,30.384,81.673,81.673,NaN,NaN,35.189,81.673,81.673,31.539
06/11/1980 23:00,63.394,54.115,22.973,81.673,81.673,81.673,35.819,81.673,58.391,25.229,20.103,20.936,81.673,33.392,65.806,37.398,81.673,43.782,70.518,81.673,23.937,30.419,81.673,81.673,20.038,NaN,34.011,81.673,81.673,31.016
07/11/1980 00:00,77.112,50.059,20.982,81.673,81.673,81.673,31.979,81.673,56.084,34.289,20.083,20.252,81.673,28.117,75.207,34.8,81.673,37.6,81.673,81.946,24.142,27.836,81.673,81.673,20.145,NaN,29.804,81.673,81.673,28.598
07/11/1980 01:00,73.982,50.225,20.895,81.673,81.673,81.673,34.102,81.673,56.592,37.885,20.034,20.249,81.673,27.439,80.919,33.952,81.673,35.215,82.025,78.174,24.085,27.748,81.642,81.673,20.17,NaN,29.94,81.673,81.673,28.065
07/11/1980 02:00,55.372,52.551,20.911,81.673,80.675,81.673,39.377,81.673,53.538,40.766,20.082,20.327,81.673,26.802,74.844,30.525,81.673,26.274,47.919,64.91,24.143,27.96,66.573,81.673,20.443,20.036,31.105,81.673,81.673,24.041
07/11/1980 03:00,54.321,52.749,20.851,81.673,80.359,81.673,43.641,81.673,51.739,41.096,20.08,20.306,81.673,26.7,75.259,30.167,82.067,26.364,43.23,63.285,23.756,28.234,64.519,81.673,20.597,20.037,30.896,81.673,81.673,23.444
07/11/1980 04:00,55.223,55.748,20.622,82.358,62.65,81.673,48.267,81.673,55.164,49.831,20.092,20.486,62.254,27.38,76.894,26.741,80.899,29.73,27.736,43.665,22.013,30.269,55.514,81.673,22.476,20.04,29.534,81.673,81.673,20.987
07/11/1980 05:00,53.845,55.555,20.547,81.642,56.837,81.673,45.134,81.673,55.173,59.571,20.042,20.667,59.609,28.348,76.995,25.866,81.164,30.17,28.395,39.406,21.994,29.994,55.721,81.673,22.801,20.038,29.331,81.673,81.673,20.827
07/11/1980 06:00,60.541,57.789,20.304,80.45,29.674,81.673,41.861,78.862,49.704,74.636,NaN,22.14,51.476,36.55,78.843,22.781,81.673,30.359,43.872,31.03,22.367,35.608,72.828,81.673,26.827,20.034,27.791,81.673,81.673,20.185
07/11/1980 07:00,58.503,59.999,20.379,80.404,26.307,82.885,42.695,76.185,46.841,75.518,NaN,21.831,49.777,37.608,79.714,22.426,81.673,31.38,49.256,29.665,22.839,36.969,74.646,81.673,27.507,20.034,27.449,81.673,81.673,20.075
07/11/1980 08:00,46.478,66.608,20.46,78.506,20.641,81.673,43.306,74.948,44.2,79.362,NaN,21.128,60.61,44.239,80.54,21.022,82.109,43.029,70.49,22.955,24.073,45.297,74.112,81.673,29.715,20.037,27.534,81.673,81.673,NaN
07/11/1980 09:00,45.919,67.215,20.332,77.545,20.574,81.673,41.454,77.841,44.028,79.807,NaN,21.063,67.72,46.932,80.72,20.843,82.522,44.723,69.223,23.055,24.291,45.539,74.217,81.673,29.369,20.038,27.685,81.673,81.673,NaN
07/11/1980 10:00,31.77,65.355,20.46,50.192,21.256,80.268,51.187,76.849,49.914,81.983,NaN,20.872,81.673,79.021,76.083,20.171,80.855,76.429,71.83,24.251,24.275,41.939,75.285,81.673,23.642,20.034,27.914,81.673,81.673,NaN
07/11/1980 11:00,30.4,62.88,20.474,49.688,22.06,80.694,49.956,80.144,45.092,81.673,NaN,21.01,81.673,76.011,76.743,20.085,80.404,74.636,73.954,24.658,23.859,41.19,75.57,81.673,23.535,20.034,27.625,81.673,81.673,NaN
07/11/1980 12:00,23.919,46.024,20.237,39.647,29.533,80.377,48.211,80.268,39.891,81.673,NaN,22.187,81.673,81.685,77.594,20.081,81.673,81.673,82.358,29.276,23.148,38.809,75.104,51.137,22.415,20.034,25.578,81.673,81.673,NaN
07/11/1980 13:00,23.19,41.833,20.233,36.641,31.56,79.291,42.862,82.317,39.685,81.673,NaN,22.303,81.673,81.673,76.744,20.091,81.673,81.673,81.673,30.53,22.904,38.461,76.642,48.518,22.267,20.034,25.588,81.673,81.673,NaN
07/11/1980 14:00,20.475,29.061,20.149,28.943,40.631,65.138,35.254,81.673,40.555,81.673,NaN,23.823,81.673,81.673,76.338,20.07,81.673,81.673,82.025,38.369,22.812,37.169,80.377,39.074,21.429,20.034,25.671,79.205,81.673,NaN
07/11/1980 15:00,20.406,26.85,20.12,28.77,44.05,63.774,36.913,81.673,39.258,81.673,NaN,24.621,81.673,81.673,76.643,20.064,81.673,81.673,80.405,40.022,23.073,37.169,79.48,37.812,21.469,20.035,26.018,74.636,81.673,NaN
07/11/1980 16:00,20.506,20.928,20.126,28.08,70.776,67.777,34.959,81.673,37.431,81.673,NaN,35.611,81.673,81.673,79.877,20.046,81.673,82.025,72.631,63.919,23.679,32.988,80.268,30.931,23.397,20.058,28.789,50.525,82.765,NaN
07/11/1980 17:00,20.598,20.693,20.124,27.835,71.884,69.515,33.459,81.673,35.853,81.673,NaN,37.119,81.673,81.673,80.405,20.042,81.673,82.317,69.223,66.678,23.402,32.23,80.837,30.545,23.867,20.064,29.01,50.603,82.644,NaN
07/11/1980 18:00,20.98,20.71,20.101,27.144,81.557,72.827,32.43,81.673,33.772,81.673,20.144,42.207,81.673,81.673,82.822,20.041,81.673,81.673,46.862,73.944,23.246,30.24,82.4,30.697,24.981,20.143,28.898,52.088,82.358,NaN
07/11/1980 19:00,20.973,20.873,20.094,27.36,82.441,73.554,26.976,81.673,31.726,81.673,20.26,42.733,81.673,81.673,82.806,NaN,81.673,81.673,44.095,74.648,23.424,30.49,81.673,31.156,24.784,20.158,28.409,51.687,81.673,NaN
07/11/1980 20:00,20.684,20.761,NaN,29.276,81.674,71.624,21.256,81.674,27.959,81.674,22.134,50.173,81.674,81.674,81.674,20.037,81.674,81.674,32.089,77.762,23.838,31.419,82.317,34.453,23.658,20.342,26.853,45.528,81.674,NaN
07/11/1980 21:00,20.556,20.55,20.01,29.46,81.674,71.002,21.201,81.674,26.464,81.674,22.233,50.29,81.674,81.674,81.674,20.039,81.674,81.674,32.961,74.531,23.685,30.897,81.924,35.583,23.714,20.352,26.256,45.043,81.674,NaN
07/11/1980 22:00,20.218,20.038,20.087,22.092,81.674,74.949,22.112,81.674,23.096,81.674,25.837,61.18,81.674,81.674,81.674,NaN,81.674,34.47,35.377,75.93,24.166,30.949,80.359,42.416,23.242,20.788,22.86,42.732,81.674,20.034
07/11/1980 23:00,20.216,20.049,20.089,21.958,81.674,74.479,21.863,81.674,22.541,81.674,25.74,60.5,81.674,81.674,81.674,NaN,81.674,28.733,41.36,77.046,69.417,30.949,79.807,46.536,23.177,20.789,22.719,45.174,81.674,20.034
08/11/1980 00:00,20.172,20.501,20.042,21.524,81.674,73.977,20.666,81.674,22.963,81.674,25.608,44.471,81.674,81.674,79.546,20.034,81.674,20.487,80.837,79.574,24.135,32.374,79.03,63.43,22.31,20.841,22.383,56.811,81.674,20.039
08/11/1980 01:00,20.174,20.892,20.053,21.442,81.674,72.662,20.165,81.674,22.376,81.674,25.896,43.48,81.674,81.674,78.815,20.034,81.674,21.783,81.674,79.714,24.307,32.959,80.359,60.707,22.118,20.927,22.15,56.758,81.674,20.038
08/11/1980 02:00,20.259,28.917,20.305,21.216,81.674,61.791,20.145,81.674,20.936,81.674,28.001,39.211,81.674,81.674,76.945,20.199,84.892,56.675,81.674,81.209,25.443,34.613,81.674,59.782,20.796,21.944,20.697,47.558,81.674,20.058
08/11/1980 03:00,20.306,30.233,20.42,21.277,81.674,60.923,20.967,81.674,20.585,81.674,28.497,38.576,81.674,81.674,76.467,20.239,81.246,63.596,81.674,82.025,25.872,33.95,81.674,63.883,20.556,22.168,20.486,42.841,82.806,20.07
08/11/1980 04:00,20.536,30.669,22.253,22.005,81.674,62.84,36.63,81.674,20.784,81.674,32.592,35.719,81.674,81.674,74.116,20.573,61.562,77.545,81.674,81.674,31.386,34.796,81.674,76.611,20.034,23.677,20.082,26.642,81.856,20.49
08/11/1980 05:00,20.632,30.623,23.274,22.153,81.121,64.384,60.75,81.674,21.475,81.674,32.968,35.79,81.674,81.674,75.014,20.562,59.763,77.743,81.674,81.674,33.628,35.252,81.674,76.366,20.034,23.862,20.081,25.836,81.6,20.533
08/11/1980 06:00,21.422,36.263,33.249,23.363,62.507,67.639,82.886,81.674,23.392,81.674,37.256,35.754,81.674,81.674,77.429,20.434,51.052,82.109,81.674,81.674,63.246,46.133,81.674,76.288,NaN,25.758,20.035,22.083,80.223,20.933
08/11/1980 07:00,21.63,39.435,35.856,23.865,69.045,66.03,81.674,81.674,23.947,81.674,38.252,35.519,81.674,81.674,77.379,20.41,49.906,82.766,81.674,81.674,62.783,49.535,81.674,74.855,NaN,26.127,20.035,21.476,79.197,21.05
08/11/1980 08:00,23.049,57.069,54.851,25.819,82.806,58.3,81.674,81.674,24.923,81.674,44.098,36.853,81.674,81.674,73.586,20.337,44.848,81.674,80.519,82.068,68.597,60.191,81.674,63.189,NaN,28.878,20.034,20.393,72.659,22.368
08/11/1980 09:00,23.348,60.299,59.093,25.44,81.674,57.722,81.674,81.674,25.021,82.318,43.909,37.249,81.674,81.674,74.186,20.341,42.032,81.674,79.197,82.822,70.142,61.918,81.674,61.888,NaN,29.333,20.034,20.568,71.277,22.485
08/11/1980 10:00,23.314,54.41,80.721,20.247,81.674,51.353,81.674,81.674,26.561,79.197,50.19,43.04,28.141,81.674,65.969,20.81,25.426,81.674,58.885,81.674,66.621,66.105,79.386,41.988,NaN,35.012,20.034,20.899,60.542,22.52
08/11/1980 11:00,23.749,52.09,81.789,20.21,81.674,48.58,81.674,81.674,25.321,75.622,48.457,43.743,28.141,81.674,62.411,20.801,24.407,82.886,58.533,81.674,66.95,66.476,79.481,40.762,NaN,35.669,20.037,20.796,62.12,22.644
08/11/1980 12:00,28.815,36.103,81.674,20.171,81.674,37.529,81.674,81.674,22.844,69.121,40.173,43.955,81.674,81.674,34.139,20.566,23.911,75.26,49.664,81.674,64.567,65.472,79.216,32.13,20.176,40.013,20.301,20.491,84.189,23.902
08/11/1980 13:00,29.497,34.618,81.674,20.174,81.674,37.364,81.674,82.564,21.81,60.891,39.745,44.432,81.674,81.674,33.115,20.544,24.821,73.902,48.492,81.674,62.538,64.456,78.719,31.883,20.243,40.665,20.459,20.432,86.895,24.329
08/11/1980 14:00,31.949,33.929,81.331,20.106,81.674,36.014,81.674,80.905,20.831,44.912,40.64,50.617,81.674,81.674,30.847,20.451,37.11,66.774,41.899,81.674,55.912,63.007,78.332,32.792,23.388,46.755,21.29,20.283,81.674,28.708
08/11/1980 15:00,31.921,33.62,82.956,20.111,81.674,36.458,81.674,75.944,20.788,42.346,39.139,53.441,81.674,81.674,30.035,20.431,39.25,64.451,39.25,81.674,57.837,64.093,76.744,33.174,24.179,48.408,21.252,20.307,81.674,29.935
08/11/1980 16:00,35.488,32.686,66.871,20.078,81.674,39.132,81.674,71.842,20.749,35.89,31.932,73.203,81.674,81.674,25.362,20.396,50.044,49.39,29.91,81.674,65.501,67.115,73.374,35.501,33.684,58.47,21.063,20.365,81.077,38.7
08/11/1980 17:00,37.84,31.268,61.621,20.096,81.674,40.117,81.674,68.199,20.787,32.755,30.748,76.036,81.674,81.674,25.119,20.498,49.783,47.231,27.624,81.674,65.191,67.093,73.406,35.088,35.479,60.209,21.4,20.409,81.942,39.979
08/11/1980 18:00,45.529,27.829,37.892,20.236,81.674,42.803,61.314,61.368,21.3,26.602,25.142,76.643,81.674,81.674,24.525,21.968,51.88,38.807,21.286,81.674,70.216,65.386,76.694,32.914,49.798,68.67,27.901,20.94,75.085,46.483
08/11/1980 19:00,43.976,30.014,33.952,20.287,81.674,42.272,49.463,63.146,21.638,24.476,24.386,76.921,81.674,81.674,24.29,22.585,52.846,37.402,20.955,81.674,70.35,64.467,77.842,34.091,52.186,68.308,29.711,21.11,70.348,46.12
08/11/1980 20:00,32.212,42.098,24.786,20.873,81.674,36.024,30.745,53.302,21.401,21.536,22.363,77.625,81.674,81.674,23.74,27.821,66.032,28.787,20.226,81.674,64.373,52.977,80.496,43.439,61.073,64.652,47.45,23.982,58.725,44.125
08/11/1980 21:00,29.942,45.052,24.334,21.097,81.674,34.425,25.885,49.848,20.954,21.121,22.447,77.892,81.674,81.674,23.723,28.109,66.797,27.145,20.176,81.674,63.545,52.862,80.989,45.883,61.165,63.772,50.467,24.845,58.975,43.291
08/11/1980 22:00,28.159,70.335,24.527,23.936,81.674,32.545,22.156,52.064,20.361,24.281,22.728,81.384,81.674,81.674,24.232,29,59.974,20.541,NaN,81.674,57.566,43.812,82.686,76.288,62.327,63.053,62.588,29.061,71.953,33.644
08/11/1980 23:00,26.792,70.732,24.894,24.325,81.674,31.167,21.551,51.473,20.303,24.296,22.762,81.033,81.674,81.674,24.145,27.875,58.085,20.432,20.092,81.674,55.184,41.543,82.152,78.137,61.919,64.257,62.664,28.541,79.536,33.321
09/11/1980 00:00,23.036,73.15,29.9,26.983,81.675,27.021,22.696,45.059,20.285,25.635,22.192,81.166,81.675,84.044,25.854,23.374,47.833,20.069,20.185,81.675,48.187,31.651,81.319,81.514,47.326,67.514,67.617,26.784,81.675,31.604
09/11/1980 01:00,22.89,75.045,34.067,27.554,81.675,26.818,23.361,42.032,20.343,25.937,21.857,82.686,81.675,80.437,25.865,23.393,48.121,20.124,20.165,81.675,47.808,31.337,81.428,82.666,44.932,65.496,67.988,27.072,81.675,31.34
09/11/1980 02:00,23.015,77.371,65.526,30.057,81.675,24.241,23.127,36.128,20.508,24.813,20.845,81.675,74.284,43.044,30.128,23.272,42.186,20.084,20.157,81.675,47.607,33.177,78.864,81.675,32.425,57.115,70.56,27.284,81.675,30.075
09/11/1980 03:00,22.939,74.637,63.259,30.409,81.675,23.837,22.537,34.354,20.692,23.603,20.695,81.675,72.234,38.618,33.002,23.56,42.336,20.081,20.182,81.675,48.137,33.075,78.186,81.675,31.18,56.097,70.612,27.664,81.675,29.777
09/11/1980 04:00,21.58,80.04,58.392,30.421,81.675,24.909,21.089,28.803,21.877,22.001,20.476,81.675,72.034,22.757,61.027,24.215,37.804,NaN,20.372,81.675,50.34,35.798,70.856,81.675,26.905,48.426,70.208,31.144,82.089,27.261
09/11/1980 05:00,21.144,81.471,65.564,30.16,81.675,25.491,20.687,28.817,23.039,21.869,20.495,81.675,72.703,21.99,65.905,24.081,37.911,NaN,20.401,81.675,51.301,36.719,68.883,81.675,26.48,48.641,71.289,32.265,81.078,26.77
09/11/1980 06:00,20.299,81.675,81.601,29.382,81.675,27.019,20.421,33.65,24.6,21.853,20.359,81.675,72.898,20.692,78.96,22.665,41.33,NaN,21.054,81.675,59.707,44.151,73.982,81.675,26.613,48.858,75.205,39.572,66.616,24.77
09/11/1980 07:00,20.336,81.675,82.646,29.478,81.675,27.054,20.735,37.306,24.324,22.15,20.299,81.675,73.004,20.593,80.542,22.772,41.357,NaN,21.377,81.675,62.114,45.333,77.297,81.675,27.32,48.556,75.321,40.209,62.328,25.089
09/11/1980 08:00,20.934,81.675,81.675,28.462,81.675,28.93,22.323,46.206,23.596,22.472,20.123,81.675,78.96,20.559,81.675,22.676,39.724,20.095,25.57,81.675,61.818,54.943,82.442,81.675,30.749,43.184,74.47,42.526,49.051,26.976
09/11/1980 09:00,21.122,81.675,81.675,27.849,81.675,30.216,23.048,49.879,23.928,22.5,20.112,81.675,81.472,20.744,81.675,22.486,38.477,20.096,27.311,81.675,62.981,54.709,82.069,81.675,30.79,42.151,74.992,43.256,48.151,26.687
09/11/1980 10:00,23.06,81.675,81.675,25.664,81.675,45.077,32.61,47.01,29.506,22.13,20.391,81.675,81.858,21.738,81.675,20.61,29.766,20.457,46.198,81.675,61.833,52.325,81.675,81.675,28.387,33.738,78.081,47.676,44.498,22.636
09/11/1980 11:00,23.493,81.675,81.675,25.78,81.675,46.159,36.96,53.318,32.44,21.691,20.285,81.675,81.489,22.671,81.675,20.354,29.204,20.721,51.158,81.675,61.143,52.64,81.675,81.675,26.696,32.272,77.573,46.953,45.27,22.199
09/11/1980 12:00,24.188,81.034,81.675,25.959,81.675,47.504,50.232,74.654,37.799,21.817,20.038,81.675,81.675,33.986,81.675,20.083,27.749,23.811,80.406,81.675,62.033,48.792,81.675,81.675,21.148,26.086,77.123,46.572,53.139,21.01
09/11/1980 13:00,24.424,79.364,81.675,25.543,81.675,47.586,61.106,72.457,40.393,22.431,20.039,81.675,81.675,36.51,81.675,20.034,27.869,24.147,82.09,81.675,62.911,50.84,81.675,81.675,21.034,26.464,73.798,46.59,55.643,20.88
09/11/1980 14:00,26.177,61.061,81.675,22.731,81.675,51.143,80.901,69.863,48.793,23.964,20.097,81.675,78.962,63.331,81.675,NaN,27.539,28.492,81.675,81.675,63.494,75.915,81.675,81.675,20.768,32.735,78.43,57.372,71.35,20.735
09/11/1980 15:00,26.025,63.04,81.675,22.295,81.675,54.626,81.675,67.171,51.978,23.908,20.039,81.675,76.64,68.024,81.675,NaN,28.043,30.692,81.675,81.675,71.543,78.624,81.675,81.675,21.003,33.578,78.864,59.942,74.721,20.796
09/11/1980 16:00,24.509,54.766,81.675,21.387,81.675,70.706,81.675,71.832,60.127,22.043,20.038,81.675,66.394,76.765,81.675,20.199,32.866,61.297,81.675,81.675,83.608,75.623,82.666,81.675,24.33,36.529,80.945,73.396,81.675,20.84
09/11/1980 17:00,23.98,51.307,81.675,21.598,81.675,71.932,81.675,75.106,63.253,21.516,20.039,81.675,64.605,79.056,81.675,20.261,33.801,66.44,81.675,81.675,84.615,75.489,81.601,81.675,24.374,36.387,81.601,75.187,81.675,20.748
09/11/1980 18:00,22.412,39.183,81.675,23.285,81.675,75.726,81.675,78.187,68.338,21.77,20.034,81.675,55.857,81.675,81.675,21.458,39.353,74.061,81.675,81.675,79.802,73.534,80.978,71.787,21.777,33.791,81.675,78.187,81.675,20.412
09/11/1980 19:00,22.711,46.196,81.675,23.425,81.675,76.644,81.675,79.576,66.439,22.837,20.034,81.675,57.17,81.675,81.675,22.109,39.889,75.849,81.675,81.675,78.281,72.152,76.013,67.394,21.4,33.414,81.675,78.508,81.675,20.446
09/11/1980 20:00,23.273,80.57,81.675,24.007,81.675,79.032,76.37,73.074,58.053,23.979,20.051,81.675,52.463,81.675,82.069,29.838,40.72,78.672,81.675,83.129,65.539,69.826,76.085,53.238,21.179,32.767,81.675,80.224,81.675,20.736
09/11/1980 21:00,24.231,81.887,81.675,23.873,81.675,78.845,74.481,62.2,53.547,23.641,20.045,81.675,49.562,81.675,83.279,31.597,39.96,78.04,81.675,81.208,63.205,67.644,77.098,52.115,21.236,32.683,81.675,81.429,81.675,20.771
09/11/1980 22:00,27.102,52.212,81.675,20.917,81.675,68.433,71.192,57.3,53.691,23.734,NaN,81.675,25.61,81.675,62.222,43.73,33.137,77.942,81.675,54.647,53.886,62.258,73.613,36.326,21.795,31.854,81.675,81.675,81.675,20.389
09/11/1980 23:00,26.948,52.128,81.675,20.774,81.675,67.018,63.747,60.963,59.505,24.061,NaN,81.675,22.769,81.675,63.659,44.394,32.795,77.278,81.675,52.376,52.175,59.959,73.692,33.97,21.523,31.351,81.675,81.675,81.675,20.392
